,0
8596,0
8597,1
8598,0
8599,1
8600,0
8601,0
8602,1
8603,1
8604,0
8605,0
8606,0
8607,1
8608,0
8609,1
8610,1
8611,1
8612,0
8613,0
8614,1
8615,1
8616,1
8617,1
8618,0
8619,1
8620,1
8621,0
8622,1
8623,1
8624,1
8625,1
8626,1
8627,0
8628,0
8629,1
8630,1
8631,0
8632,0
8633,0
8634,0
8635,1
8636,0
8637,0
8638,1
8639,0
8640,0
8641,0
8642,1
8643,0
8644,1
8645,1
8646,0
8647,0
8648,0
8649,0
8650,1
8651,0
8652,1
8653,1
8654,1
8655,0
8656,1
8657,1
8658,0
8659,1
8660,0
8661,1
8662,0
8663,1
8664,1
8665,1
8666,1
8667,1
8668,0
8669,0
8670,0
8671,0
8672,0
8673,0
8674,1
8675,1
8676,0
8677,1
8678,1
8679,0
8680,1
8681,0
8682,0
8683,1
8684,1
8685,1
8686,0
8687,0
8688,0
8689,0
8690,1
8691,1
8692,0
8693,0
8694,0
8695,0
8696,0
8697,1
8698,1
8699,0
8700,0
8701,1
8702,1
8703,1
8704,1
8705,0
8706,0
8707,0
8708,1
8709,1
8710,1
8711,0
8712,1
8713,1
8714,1
8715,1
8716,1
8717,1
8718,1
8719,1
8720,0
8721,0
8722,0
8723,1
8724,1
8725,0
8726,1
8727,1
8728,1
8729,0
8730,0
8731,1
8732,1
8733,0
8734,0
8735,1
8736,1
8737,0
8738,1
8739,0
8740,1
8741,0
8742,1
8743,1
8744,1
8745,0
8746,1
8747,0
8748,0
8749,1
8750,0
8751,0
8752,0
8753,1
8754,0
8755,0
8756,1
8757,0
8758,1
8759,1
8760,1
8761,1
8762,0
8763,0
8764,1
8765,0
8766,1
8767,0
8768,1
8769,1
8770,1
8771,0
8772,0
8773,0
8774,0
8775,0
8776,1
8777,1
8778,1
8779,1
8780,0
8781,0
8782,1
8783,0
8784,1
8785,0
8786,1
8787,1
8788,0
8789,0
8790,0
8791,0
8792,1
8793,1
8794,1
8795,0
8796,0
8797,0
8798,0
8799,1
8800,0
8801,0
8802,0
8803,0
8804,1
8805,0
8806,0
8807,1
8808,1
8809,1
8810,0
8811,0
8812,0
8813,1
8814,1
8815,0
8816,0
8817,1
8818,0
8819,1
8820,0
8821,0
8822,0
8823,1
8824,1
8825,1
8826,0
8827,0
8828,1
8829,0
8830,0
8831,0
8832,1
8833,0
8834,1
8835,0
8836,0
8837,1
8838,1
8839,0
8840,0
8841,0
8842,0
8843,0
8844,1
8845,0
8846,0
8847,1
8848,0
8849,0
8850,0
8851,1
8852,0
8853,1
8854,1
8855,1
8856,1
8857,1
8858,0
8859,0
8860,0
8861,0
8862,0
8863,0
8864,1
8865,1
8866,1
8867,0
8868,1
8869,1
8870,0
8871,1
8872,0
8873,0
8874,0
8875,0
8876,0
8877,1
8878,1
8879,0
8880,1
8881,1
8882,0
8883,0
8884,0
8885,1
8886,1
8887,1
8888,1
8889,0
8890,0
8891,0
8892,0
8893,0
8894,0
8895,1
8896,0
8897,0
8898,1
8899,0
8900,0
8901,1
8902,0
8903,0
8904,0
8905,0
8906,0
8907,1
8908,1
8909,1
8910,0
8911,1
8912,1
8913,1
8914,0
8915,1
8916,1
8917,0
8918,0
8919,0
8920,1
8921,1
8922,0
8923,0
8924,0
8925,1
8926,0
8927,1
8928,0
8929,0
8930,0
8931,1
8932,1
8933,1
8934,1
8935,0
8936,0
8937,1
8938,1
8939,0
8940,0
8941,0
8942,1
8943,1
8944,0
8945,0
8946,0
8947,1
8948,0
8949,0
8950,0
8951,1
8952,0
8953,1
8954,0
8955,1
8956,1
8957,1
8958,0
8959,1
8960,0
8961,1
8962,0
8963,1
8964,0
8965,1
8966,1
8967,0
8968,0
8969,0
8970,1
8971,0
8972,0
8973,1
8974,0
8975,0
8976,0
8977,1
8978,0
8979,1
8980,0
8981,1
8982,1
8983,1
8984,0
8985,0
8986,0
8987,1
8988,1
8989,1
8990,1
8991,1
8992,1
8993,1
8994,0
8995,1
8996,1
8997,0
8998,0
8999,1
9000,1
9001,1
9002,1
9003,0
9004,1
9005,0
9006,0
9007,0
9008,1
9009,0
9010,0
9011,1
9012,1
9013,1
9014,0
9015,1
9016,1
9017,1
9018,0
9019,0
9020,0
9021,0
9022,0
9023,1
9024,0
9025,0
9026,0
9027,0
9028,0
9029,1
9030,0
9031,0
9032,1
9033,0
9034,1
9035,1
9036,1
9037,0
9038,0
9039,1
9040,0
9041,1
9042,1
9043,1
9044,0
9045,1
9046,1
9047,1
9048,0
9049,1
9050,0
9051,0
9052,1
9053,0
9054,0
9055,1
9056,1
9057,0
9058,1
9059,1
9060,1
9061,1
9062,1
9063,1
9064,0
9065,0
9066,1
9067,1
9068,0
9069,0
9070,1
9071,1
9072,0
9073,1
9074,1
9075,0
9076,0
9077,0
9078,0
9079,1
9080,1
9081,1
9082,0
9083,1
9084,0
9085,1
9086,1
9087,0
9088,1
9089,0
9090,0
9091,0
9092,0
9093,1
9094,1
9095,0
9096,1
9097,1
9098,1
9099,0
9100,0
9101,0
9102,1
9103,1
9104,1
9105,0
9106,0
9107,0
9108,1
9109,1
9110,1
9111,1
9112,0
9113,0
9114,0
9115,0
9116,1
9117,1
9118,0
9119,1
9120,1
9121,0
9122,1
9123,1
9124,0
9125,0
9126,1
9127,1
9128,1
9129,0
9130,0
9131,1
9132,0
9133,0
9134,1
9135,1
9136,0
9137,1
9138,0
9139,1
9140,1
9141,1
9142,1
9143,0
9144,1
9145,1
9146,0
9147,0
9148,0
9149,1
9150,0
9151,1
9152,0
9153,0
9154,0
9155,0
9156,0
9157,1
9158,0
9159,1
9160,0
9161,0
9162,1
9163,0
9164,1
9165,1
9166,1
9167,0
9168,1
9169,0
9170,0
9171,0
9172,0
9173,0
9174,0
9175,0
9176,1
9177,0
9178,1
9179,1
9180,1
9181,1
9182,0
9183,0
9184,0
9185,1
9186,0
9187,0
9188,1
9189,0
9190,1
9191,0
9192,0
9193,1
9194,1
9195,0
9196,0
9197,1
9198,0
9199,1
9200,1
9201,0
9202,1
9203,0
9204,1
9205,0
9206,0
9207,1
9208,1
9209,0
9210,0
9211,1
9212,0
9213,0
9214,1
9215,0
9216,1
9217,0
9218,0
9219,0
9220,1
9221,1
9222,1
9223,0
9224,1
9225,1
9226,1
9227,1
9228,0
9229,1
9230,0
9231,1
9232,1
9233,0
9234,0
9235,0
9236,0
9237,0
9238,1
9239,0
9240,1
9241,0
9242,1
9243,0
9244,1
9245,1
9246,1
9247,1
9248,0
9249,1
9250,0
9251,1
9252,1
9253,0
9254,0
9255,1
9256,0
9257,1
9258,1
9259,0
9260,0
9261,1
9262,1
9263,0
9264,1
9265,0
9266,0
9267,1
9268,1
9269,0
9270,0
9271,0
9272,0
9273,1
9274,0
9275,1
9276,0
9277,1
9278,0
9279,0
9280,0
9281,1
9282,0
9283,0
9284,0
9285,0
9286,1
9287,1
9288,1
9289,1
9290,0
9291,1
9292,1
9293,0
9294,0
9295,0
9296,1
9297,1
9298,1
9299,1
9300,0
9301,0
9302,0
9303,1
9304,1
9305,0
9306,1
9307,0
9308,0
9309,0
9310,0
9311,1
9312,1
9313,0
9314,1
9315,1
9316,0
9317,1
9318,1
9319,1
9320,0
9321,1
9322,1
9323,0
9324,1
9325,0
9326,0
9327,1
9328,0
9329,1
9330,1
9331,1
9332,1
9333,0
9334,1
9335,1
9336,0
9337,1
9338,0
9339,0
9340,0
9341,1
9342,1
9343,1
9344,0
9345,0
9346,0
9347,1
9348,1
9349,0
9350,1
9351,1
9352,0
9353,0
9354,1
9355,1
9356,1
9357,1
9358,0
9359,1
9360,1
9361,0
9362,1
9363,0
9364,1
9365,1
9366,1
9367,1
9368,1
9369,1
9370,1
9371,0
9372,0
9373,1
9374,0
9375,0
9376,0
9377,1
9378,1
9379,1
9380,0
9381,1
9382,0
9383,1
9384,0
9385,1
9386,1
9387,0
9388,0
9389,1
9390,1
9391,0
9392,0
9393,0
9394,1
9395,0
9396,1
9397,0
9398,1
9399,1
9400,1
9401,1
9402,0
9403,0
9404,1
9405,0
9406,0
9407,1
9408,1
9409,0
9410,0
9411,1
9412,0
9413,1
9414,1
9415,0
9416,1
9417,1
9418,0
9419,1
9420,1
9421,0
9422,1
9423,1
9424,0
9425,0
9426,1
9427,0
9428,0
9429,1
9430,0
9431,1
9432,0
9433,1
9434,1
9435,0
9436,0
9437,0
9438,1
9439,0
9440,0
9441,0
9442,1
9443,0
9444,0
9445,1
9446,0
9447,0
9448,0
9449,0
9450,1
9451,1
9452,1
9453,0
9454,0
9455,0
9456,1
9457,0
9458,1
9459,0
9460,1
9461,0
9462,1
9463,0
9464,0
9465,1
9466,0
9467,0
9468,1
9469,0
9470,0
9471,1
9472,1
9473,1
9474,0
9475,0
9476,1
9477,0
9478,1
9479,1
9480,1
9481,0
9482,0
9483,1
9484,1
9485,1
9486,1
9487,0
9488,0
9489,1
9490,0
9491,0
9492,0
9493,1
9494,1
9495,1
9496,0
9497,0
9498,1
9499,1
9500,0
9501,0
9502,1
9503,0
9504,0
9505,1
9506,0
9507,0
9508,0
9509,0
9510,1
9511,1
9512,0
9513,0
9514,1
9515,0
9516,1
9517,1
9518,0
9519,1
9520,1
9521,1
9522,1
9523,1
9524,0
9525,0
9526,0
9527,0
9528,0
9529,0
9530,0
9531,0
9532,1
9533,1
9534,0
9535,1
9536,1
9537,1
9538,0
9539,0
9540,0
9541,0
9542,0
9543,0
9544,1
9545,1
9546,0
9547,1
9548,1
9549,1
9550,1
9551,1
9552,1
9553,0
9554,1
9555,1
9556,0
9557,0
9558,0
9559,1
9560,1
9561,0
9562,0
9563,1
9564,1
9565,0
9566,0
9567,1
9568,0
9569,1
9570,1
9571,0
9572,0
9573,1
9574,0
9575,1
9576,1
9577,0
9578,1
9579,1
9580,0
9581,0
9582,0
9583,0
9584,1
9585,1
9586,0
9587,0
9588,0
9589,0
9590,1
9591,1
9592,0
9593,0
9594,0
9595,0
9596,1
9597,0
9598,0
9599,1
9600,1
9601,0
9602,1
9603,0
9604,0
9605,0
9606,1
9607,0
9608,0
9609,0
9610,0
9611,0
9612,0
9613,0
9614,1
9615,1
9616,0
9617,0
9618,0
9619,0
9620,1
9621,1
9622,1
9623,0
9624,1
9625,1
9626,1
9627,0
9628,0
9629,0
9630,0
9631,1
9632,1
9633,1
9634,0
9635,0
9636,1
9637,0
9638,0
9639,1
9640,1
9641,1
9642,0
9643,0
9644,0
9645,1
9646,1
9647,0
9648,0
9649,1
9650,1
9651,1
9652,0
9653,1
9654,0
9655,0
9656,1
9657,0
9658,0
9659,0
9660,1
9661,1
9662,1
9663,1
9664,0
9665,1
9666,0
9667,0
9668,1
9669,1
9670,1
9671,0
9672,0
9673,1
9674,0
9675,1
9676,0
9677,1
9678,1
9679,0
9680,1
9681,1
9682,0
9683,0
9684,1
9685,0
9686,1
9687,1
9688,1
9689,1
9690,0
9691,1
9692,1
9693,0
9694,1
9695,1
9696,0
9697,0
9698,0
9699,1
9700,1
9701,0
9702,1
9703,0
9704,0
9705,1
9706,0
9707,0
9708,0
9709,1
9710,0
9711,1
9712,1
9713,0
9714,0
9715,1
9716,0
9717,1
9718,0
9719,0
9720,1
9721,1
9722,0
9723,0
9724,0
9725,0
9726,0
9727,1
9728,0
9729,1
9730,0
9731,1
9732,0
9733,1
9734,0
9735,0
9736,1
9737,1
9738,0
9739,0
9740,0
9741,1
9742,1
9743,0
9744,0
9745,1
9746,0
9747,1
9748,0
9749,0
9750,0
9751,1
9752,0
9753,1
9754,0
9755,0
9756,0
9757,1
9758,1
9759,0
9760,1
9761,1
9762,0
9763,1
9764,1
9765,1
9766,1
9767,1
9768,1
9769,0
9770,0
9771,0
9772,1
9773,1
9774,1
9775,0
9776,1
9777,1
9778,1
9779,1
9780,0
9781,0
9782,1
9783,0
9784,0
9785,1
9786,0
9787,1
9788,1
9789,0
9790,0
9791,1
9792,0
9793,1
9794,0
9795,1
9796,1
9797,0
9798,0
9799,0
9800,0
9801,0
9802,1
9803,0
9804,0
9805,0
9806,0
9807,1
9808,1
9809,0
9810,0
9811,1
9812,1
9813,0
9814,1
9815,1
9816,1
9817,0
9818,1
9819,1
9820,0
9821,0
9822,0
9823,1
9824,0
9825,1
9826,1
9827,0
9828,1
9829,1
9830,1
9831,0
9832,1
9833,1
9834,0
9835,1
9836,1
9837,1
9838,0
9839,1
9840,0
9841,1
9842,1
9843,1
9844,0
9845,1
9846,1
9847,1
9848,0
9849,0
9850,1
9851,0
9852,1
9853,0
9854,1
9855,0
9856,1
9857,1
9858,1
9859,0
9860,0
9861,1
9862,1
9863,0
9864,0
9865,1
9866,0
9867,1
9868,0
9869,1
9870,0
9871,1
9872,0
9873,1
9874,1
9875,0
9876,0
9877,0
9878,0
9879,1
9880,1
9881,0
9882,0
9883,0
9884,1
9885,1
9886,0
9887,0
9888,1
9889,0
9890,0
9891,1
9892,0
9893,1
9894,0
9895,0
9896,0
9897,0
9898,1
9899,1
9900,0
9901,1
9902,1
9903,0
9904,0
9905,0
9906,0
9907,0
9908,1
9909,0
9910,1
9911,0
9912,1
9913,1
9914,0
9915,0
9916,0
9917,0
9918,0
9919,1
9920,1
9921,1
9922,1
9923,1
9924,1
9925,1
9926,1
9927,0
9928,0
9929,0
9930,0
9931,0
9932,0
9933,1
9934,1
9935,1
9936,0
9937,1
9938,0
9939,1
9940,1
9941,1
9942,1
9943,0
9944,0
9945,0
9946,0
9947,0
9948,1
9949,1
9950,0
9951,0
9952,0
9953,1
9954,1
9955,1
9956,0
9957,0
9958,0
9959,0
9960,1
9961,1
9962,0
9963,0
9964,1
9965,0
9966,0
9967,0
9968,0
9969,0
9970,0
9971,1
9972,1
9973,1
9974,0
9975,1
9976,1
9977,0
9978,0
9979,1
9980,1
9981,1
9982,1
9983,1
9984,0
9985,1
9986,0
9987,1
9988,0
9989,0
9990,1
9991,0
9992,1
9993,1
9994,1
9995,1
9996,1
9997,1
9998,0
9999,0
10000,1
10001,0
10002,0
10003,1
10004,0
10005,1
10006,0
10007,1
10008,1
10009,1
10010,0
10011,1
10012,1
10013,1
10014,1
10015,1
10016,1
10017,1
10018,1
10019,1
10020,1
10021,1
10022,0
10023,0
10024,0
10025,1
10026,1
10027,0
10028,0
10029,1
10030,1
10031,0
10032,1
10033,1
10034,1
10035,0
10036,1
10037,0
10038,0
10039,1
10040,1
10041,0
10042,0
10043,1
10044,1
10045,0
10046,1
10047,1
10048,1
10049,1
10050,0
10051,1
10052,1
10053,1
10054,0
10055,0
10056,1
10057,1
10058,1
10059,0
10060,0
10061,0
10062,1
10063,0
10064,1
10065,0
10066,1
10067,1
10068,0
10069,0
10070,0
10071,0
10072,0
10073,1
10074,0
10075,0
10076,0
10077,1
10078,0
10079,0
10080,0
10081,0
10082,0
10083,0
10084,1
10085,0
10086,0
10087,0
10088,1
10089,0
10090,0
10091,0
10092,0
10093,1
10094,1
10095,1
10096,1
10097,1
10098,0
10099,0
10100,0
10101,0
10102,0
10103,1
10104,1
10105,1
10106,1
10107,0
10108,1
10109,0
10110,0
10111,0
10112,0
10113,0
10114,0
10115,1
10116,0
10117,0
10118,1
10119,0
10120,1
10121,0
10122,1
10123,0
10124,1
10125,0
10126,0
10127,1
10128,0
10129,1
10130,1
10131,0
10132,0
10133,1
10134,1
10135,0
10136,0
10137,1
10138,0
10139,0
10140,0
10141,1
10142,1
10143,1
10144,0
10145,1
10146,1
10147,1
10148,1
10149,0
10150,1
10151,1
10152,1
10153,0
10154,1
10155,0
10156,1
10157,1
10158,1
10159,1
10160,1
10161,1
10162,1
10163,0
10164,1
10165,1
10166,1
10167,0
10168,1
10169,0
10170,0
10171,0
10172,1
10173,1
10174,1
10175,0
10176,0
10177,1
10178,0
10179,1
10180,1
10181,0
10182,1
10183,1
10184,1
10185,0
10186,0
10187,1
10188,1
10189,1
10190,1
10191,0
10192,0
10193,1
10194,1
10195,0
10196,1
10197,1
10198,1
10199,1
10200,0
10201,0
10202,0
10203,1
10204,1
10205,1
10206,0
10207,0
10208,0
10209,0
10210,0
10211,1
10212,0
10213,0
10214,0
10215,1
10216,1
10217,0
10218,0
10219,1
10220,1
10221,1
10222,1
10223,0
10224,0
10225,0
10226,1
10227,0
10228,0
10229,0
10230,1
10231,1
10232,1
10233,1
10234,0
10235,0
10236,1
10237,1
10238,1
10239,1
10240,0
10241,0
10242,1
10243,0
10244,1
10245,0
10246,0
10247,0
10248,0
10249,1
10250,1
10251,1
10252,1
10253,1
10254,0
10255,1
10256,1
10257,1
10258,0
10259,0
10260,0
10261,0
10262,1
10263,1
10264,1
10265,1
10266,0
10267,1
10268,0
10269,0
10270,1
10271,1
10272,0
10273,1
10274,0
10275,0
10276,1
10277,1
10278,0
10279,1
10280,1
10281,1
10282,1
10283,1
10284,1
10285,0
10286,0
10287,1
10288,1
10289,1
10290,0
10291,1
10292,1
10293,1
10294,1
10295,1
10296,0
10297,1
10298,1
10299,1
10300,1
10301,0
10302,0
10303,0
10304,0
10305,0
10306,1
10307,0
10308,0
10309,1
10310,0
10311,1
10312,1
10313,0
10314,0
10315,1
10316,1
10317,1
10318,0
10319,1
10320,1
10321,1
10322,0
10323,1
10324,1
10325,0
10326,1
10327,0
10328,0
10329,1
10330,0
10331,1
10332,0
10333,0
10334,1
10335,1
10336,1
10337,1
10338,0
10339,1
10340,1
10341,0
10342,1
10343,0
10344,1
10345,0
10346,1
10347,1
10348,0
10349,1
10350,1
10351,1
10352,0
10353,0
10354,1
10355,1
10356,0
10357,1
10358,0
10359,0
10360,0
10361,1
10362,1
10363,1
10364,1
10365,1
10366,0
10367,0
10368,1
10369,0
10370,1
10371,0
10372,1
10373,1
10374,1
10375,1
10376,0
10377,0
10378,1
10379,0
10380,1
10381,1
10382,1
10383,0
10384,0
10385,1
10386,1
10387,0
10388,1
10389,0
10390,0
10391,0
10392,1
10393,1
10394,0
10395,0
10396,0
10397,0
10398,0
10399,1
10400,1
10401,1
10402,1
10403,1
10404,0
10405,0
10406,0
10407,1
10408,1
10409,1
10410,0
10411,1
10412,0
10413,1
10414,0
10415,1
10416,1
10417,1
10418,0
10419,0
10420,0
10421,0
10422,0
10423,1
10424,0
10425,1
10426,0
10427,0
10428,1
10429,1
10430,0
10431,0
10432,0
10433,1
10434,0
10435,0
10436,0
10437,0
10438,0
10439,0
10440,1
10441,1
10442,1
10443,1
10444,0
10445,1
10446,0
10447,0
10448,1
10449,0
10450,1
10451,1
10452,1
10453,1
10454,0
10455,0
10456,0
10457,1
10458,1
10459,0
10460,0
10461,0
10462,0
10463,1
10464,0
10465,1
10466,1
10467,1
10468,1
10469,0
10470,0
10471,1
10472,1
10473,1
10474,0
10475,0
10476,1
10477,1
10478,0
10479,1
10480,1
10481,0
10482,1
10483,0
10484,0
10485,0
10486,0
10487,0
10488,1
10489,1
10490,0
10491,0
10492,1
10493,1
10494,1
10495,0
10496,0
10497,0
10498,1
10499,0
10500,1
10501,1
10502,1
10503,0
10504,1
10505,0
10506,0
10507,0
10508,0
10509,0
10510,1
10511,1
10512,0
10513,0
10514,0
10515,0
10516,0
10517,1
10518,0
10519,1
10520,1
10521,1
10522,1
10523,1
10524,0
10525,0
10526,1
10527,0
10528,1
10529,0
10530,0
10531,0
10532,1
10533,1
10534,0
10535,1
10536,0
10537,1
10538,0
10539,0
10540,1
10541,0
10542,1
10543,1
10544,1
10545,1
10546,0
10547,1
10548,1
10549,1
10550,1
10551,1
10552,0
10553,1
10554,0
10555,1
10556,1
10557,0
10558,0
10559,0
10560,1
10561,1
10562,0
10563,1
10564,1
10565,0
10566,1
10567,1
10568,1
10569,1
10570,1
10571,1
10572,1
10573,1
10574,1
10575,0
10576,1
10577,1
10578,0
10579,1
10580,1
10581,1
10582,0
10583,1
10584,1
10585,1
10586,1
10587,1
10588,0
10589,1
10590,0
10591,0
10592,0
10593,1
10594,1
10595,0
10596,1
10597,0
10598,1
10599,1
10600,1
10601,0
10602,0
10603,0
10604,0
10605,0
10606,0
10607,0
10608,0
10609,0
10610,0
10611,0
10612,1
10613,0
10614,1
10615,0
10616,1
10617,1
10618,0
10619,0
10620,0
10621,1
10622,0
10623,0
10624,0
10625,1
10626,0
10627,1
10628,1
10629,0
10630,0
10631,1
10632,1
10633,0
10634,1
10635,0
10636,1
10637,0
10638,0
10639,0
10640,0
10641,1
10642,0
10643,1
10644,1
10645,0
10646,0
10647,1
10648,1
10649,0
10650,0
10651,0
10652,1
10653,0
10654,0
10655,1
10656,1
10657,1
10658,1
10659,1
10660,1
10661,0
10662,0
10663,0
10664,0
10665,0
10666,0
10667,0
10668,0
10669,1
10670,1
10671,0
10672,0
10673,1
10674,0
10675,1
10676,1
10677,1
10678,0
10679,0
10680,1
10681,0
10682,0
10683,0
10684,1
10685,1
10686,1
10687,0
10688,0
10689,1
10690,1
10691,0
10692,0
10693,0
10694,0
10695,0
10696,1
10697,1
10698,0
10699,0
10700,0
10701,1
10702,0
10703,0
10704,1
10705,1
10706,1
10707,0
10708,1
10709,0
10710,0
10711,0
10712,1
10713,1
10714,0
10715,0
10716,1
10717,0
10718,0
10719,1
10720,1
10721,1
10722,0
10723,1
10724,1
10725,0
10726,0
10727,0
10728,0
10729,1
10730,1
10731,0
10732,0
10733,1
10734,0
10735,1
10736,0
10737,0
10738,0
10739,0
10740,1
10741,1
10742,1
10743,0
10744,0
10745,1
10746,1
10747,1
10748,1
10749,0
10750,0
10751,0
10752,0
10753,1
10754,0
10755,1
10756,0
10757,1
10758,1
10759,1
10760,0
10761,1
10762,0
10763,1
10764,1
10765,0
10766,0
10767,0
10768,0
10769,1
10770,1
10771,0
10772,0
10773,1
10774,0
10775,0
10776,1
10777,1
10778,1
10779,1
10780,1
10781,1
10782,0
10783,1
10784,0
10785,1
10786,0
10787,0
10788,1
10789,0
10790,1
10791,0
10792,1
10793,1
10794,1
10795,1
10796,1
10797,1
10798,0
10799,1
10800,0
10801,0
10802,0
10803,1
10804,0
10805,1
10806,0
10807,1
10808,1
10809,1
10810,1
10811,1
10812,0
10813,0
10814,1
10815,1
10816,0
10817,0
10818,1
10819,1
10820,0
10821,1
10822,1
10823,0
10824,0
10825,1
10826,0
10827,1
10828,1
10829,1
10830,0
10831,0
10832,0
10833,0
10834,1
10835,0
10836,0
10837,0
10838,0
10839,1
10840,1
10841,0
10842,1
10843,1
10844,0
10845,0
10846,1
10847,1
10848,1
10849,0
10850,1
10851,0
10852,0
10853,0
10854,0
10855,1
10856,0
10857,1
10858,0
10859,0
10860,1
10861,1
10862,0
10863,0
10864,1
10865,1
10866,0
10867,1
10868,0
10869,0
10870,1
10871,0
10872,0
10873,1
10874,0
10875,0
10876,0
10877,1
10878,0
10879,1
10880,1
10881,1
10882,0
10883,0
10884,0
10885,0
10886,0
10887,1
10888,1
10889,0
10890,0
10891,1
10892,1
10893,1
10894,1
10895,0
10896,0
10897,0
10898,0
10899,0
10900,0
10901,0
10902,0
10903,0
10904,0
10905,1
10906,0
10907,1
10908,1
10909,1
10910,0
10911,1
10912,0
10913,1
10914,0
10915,0
10916,0
10917,0
10918,0
10919,1
10920,0
10921,0
10922,1
10923,1
10924,0
10925,1
10926,1
10927,1
10928,1
10929,0
10930,1
10931,1
10932,0
10933,1
